ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
29,1973,high school,77710,3.7,3.4,5
28,2074,bachelor's degree,109176,3.8,3.6,4
27,2063,some high school,17112,3.7,3.2,5
28,1908,high school,48304,3.7,2.9,7
34,2289,associate's degree,66361,4.0,3.4,7
29,2012,associate's degree,88182,3.9,3.3,5
22,1770,some college,84583,3.1,3.5,3
31,2190,master's degree,86528,4.0,3.7,3
33,2246,high school,42145,4.0,3.8,4
26,1919,associate's degree,81337,3.5,3.6,6
30,2190,associate's degree,90306,4.0,3.5,4
29,1988,some high school,71575,3.8,3.8,3
28,2012,associate's degree,79227,3.6,3.1,9
30,1973,high school,47946,3.7,3.4,5
25,1792,some high school,54120,3.3,3.2,4
28,2017,associate's degree,91521,3.7,3.5,4
27,1875,some high school,56007,3.5,3.1,9
27,1908,associate's degree,85969,3.6,3.7,3
25,1872,associate's degree,74511,3.3,3.3,5
31,2152,master's degree,90334,4.0,3.5,6
22,1669,high school,38061,3.0,3.2,7
27,1905,some college,63446,3.6,3.3,4
29,2148,some college,63117,4.0,3.2,5
28,1956,master's degree,88473,3.5,3.4,4
25,1899,some college,51251,3.4,3.2,5
27,1830,some college,72461,3.4,3.5,3
35,2200,associate's degree,74280,4.0,3.7,4
30,2052,bachelor's degree,57108,4.0,3.1,5
24,1798,some high school,71492,3.2,3.2,4
31,2002,some high school,41071,3.9,3.1,6
29,2168,some college,76439,4.0,3.4,4
29,2056,high school,58408,3.9,3.6,5
31,2151,bachelor's degree,93589,4.0,3.5,5
27,1949,some high school,40801,3.6,2.9,6
30,2082,some high school,28612,3.9,3.4,4
24,1854,some college,63487,3.4,3.3,4
27,1973,bachelor's degree,90294,3.8,3.5,8
33,2161,some college,100162,4.0,3.4,5
30,2054,high school,63213,4.0,3.7,3
25,1780,high school,55568,3.1,3.0,4
28,2006,bachelor's degree,62353,3.8,3.2,5
30,2070,associate's degree,75893,4.0,3.4,4
31,2095,bachelor's degree,86164,4.0,3.5,4
26,1755,some high school,46787,3.2,3.0,6
28,1810,high school,51483,3.5,3.3,5
32,2155,high school,75270,4.0,3.3,6
28,1932,high school,45911,3.7,3.5,4
31,2058,some high school,44200,3.9,3.5,4
24,1749,high school,64938,3.0,3.3,8
31,2106,some high school,59441,3.9,3.6,3
28,1969,associate's degree,49553,3.7,3.2,5
31,2115,some college,67716,4.0,3.4,4
25,1765,high school,63265,3.2,3.2,4
23,1745,some high school,67107,3.1,3.3,5
29,2027,associate's degree,86977,3.8,3.3,7
30,2091,some college,85781,4.0,3.3,5
32,2168,some college,52560,4.0,3.6,3
19,1656,some high school,74870,2.8,3.3,4
29,2067,master's degree,84784,4.0,3.4,4
25,1758,some college,55065,3.3,3.3,4
29,1863,high school,44334,3.6,3.0,7
32,2110,high school,81687,4.0,3.6,4
30,2205,master's degree,91539,4.0,3.6,4
30,1962,associate's degree,70742,3.7,3.1,5
32,2198,bachelor's degree,79978,4.0,3.8,3
30,2118,some high school,62867,3.9,3.4,4
33,2070,some college,88923,4.0,3.8,6
33,2196,associate's degree,71230,4.0,3.8,5
30,1940,associate's degree,55224,3.8,3.7,5
31,2162,master's degree,100748,4.0,3.3,6
29,1999,some high school,55016,3.8,3.5,4
31,2136,some college,72560,4.0,3.8,3
28,2033,some college,42471,3.8,3.4,4
27,1859,high school,47794,3.3,3.4,4
29,2002,associate's degree,68174,3.7,3.4,4
29,2104,bachelor's degree,91989,4.0,3.5,4
28,2023,master's degree,91857,3.7,3.4,6
28,2049,some college,56580,3.8,3.2,4
28,1934,some college,96250,3.6,3.5,4
30,2059,master's degree,97753,4.0,3.4,5
22,1697,some college,68751,3.0,3.1,4
29,2002,high school,42292,3.8,3.1,7
31,2153,some college,55553,4.0,3.3,5
31,2036,associate's degree,68968,3.9,3.7,3
29,1905,some high school,64831,3.6,3.1,5
32,2117,associate's degree,61675,4.0,3.7,4
25,1766,some high school,67587,3.2,3.2,4
27,1847,high school,64799,3.3,3.2,4
29,2101,bachelor's degree,63194,4.0,3.3,4
28,2110,associate's degree,73457,4.0,3.2,5
27,1957,some high school,44167,3.6,3.3,6
30,2118,some high school,50812,3.9,3.4,4
33,2190,associate's degree,56369,4.0,3.4,8
31,2057,some high school,17114,3.9,3.2,7
29,2115,bachelor's degree,73976,3.9,3.2,6
28,1971,some high school,53813,3.7,3.6,3
30,2149,bachelor's degree,92940,4.0,3.7,8
25,1781,high school,59530,3.2,3.5,3
28,1985,some college,80726,3.8,3.3,6
26,1769,high school,53397,3.2,3.3,6
28,2040,some high school,22790,3.8,3.2,5
29,2069,bachelor's degree,103838,3.8,3.5,4
31,2117,some college,49271,4.0,3.5,5
23,1740,some high school,34026,3.0,3.2,4
29,2165,some college,53931,4.0,3.2,6
25,1821,some college,51035,3.3,3.3,4
33,2290,bachelor's degree,64952,4.0,3.6,4
33,2246,master's degree,97570,4.0,3.8,4
26,1903,some high school,28691,3.5,3.2,5
33,2224,some college,75098,4.0,3.9,3
33,2141,high school,74987,4.0,3.9,4
26,1900,some high school,67117,3.3,3.1,4
25,1850,some college,52913,3.4,3.5,3
31,2122,bachelor's degree,72349,4.0,3.5,4
32,2138,some college,41659,4.0,3.3,7
26,2078,bachelor's degree,117898,3.8,3.5,8
27,1956,some college,54517,3.7,3.3,4
30,2111,associate's degree,99692,4.0,3.9,3
25,1920,high school,45238,3.4,3.0,6
28,1940,some high school,41150,3.6,3.2,5
27,1928,bachelor's degree,47099,3.7,3.4,4
27,2110,bachelor's degree,70753,3.8,3.4,4
23,1760,some college,90572,3.2,3.2,4
31,2097,some college,79263,4.0,3.4,4
31,2155,some college,71988,4.0,3.5,6
26,1830,some high school,31775,3.4,3.3,5
25,1760,some high school,59629,3.3,3.3,4
27,1906,some high school,51963,3.7,3.4,4
32,2101,some college,64248,4.0,3.2,6
30,2058,some college,64823,3.9,3.3,4
30,2001,associate's degree,54855,3.9,3.1,5
25,1727,some college,64221,3.2,3.0,4
31,2041,some college,81304,3.8,3.2,6
27,1860,high school,42138,3.4,2.9,6
28,2022,some high school,70484,3.7,3.2,5
27,1898,some college,73421,3.6,3.4,4
27,1976,bachelor's degree,80674,3.7,3.4,4
30,2012,some high school,46541,3.8,3.5,4
33,2158,some high school,39865,4.0,2.9,8
28,2008,bachelor's degree,83917,3.7,3.2,5
29,2080,some high school,19880,3.8,3.3,7
27,2013,some high school,60702,3.6,3.3,4
30,2084,high school,87714,3.9,3.8,3
28,1947,some college,77487,3.7,3.6,5
29,2036,some college,57480,3.7,3.2,4
28,2021,some high school,17387,3.8,3.1,9
24,1819,high school,71539,3.3,3.4,5
27,1863,high school,32684,3.6,3.1,5
26,1902,high school,60308,3.5,3.4,4
29,1913,some high school,66685,3.6,3.4,4
29,2044,some high school,54792,3.8,3.1,5
33,2238,master's degree,74632,4.0,3.9,6
30,1910,high school,71023,3.8,3.6,3
34,2129,associate's degree,91454,4.0,3.6,4
25,1900,some college,80764,3.5,3.4,7
31,2235,bachelor's degree,85014,4.0,3.7,4
26,1847,high school,57620,3.3,3.4,3
26,1893,some college,89597,3.3,3.5,4
31,2094,some high school,62953,3.9,3.5,6
26,1999,some college,61373,3.7,3.2,4
30,1997,some high school,57045,3.8,3.6,3
28,1894,high school,30912,3.5,3.2,5
26,1751,associate's degree,55231,3.3,3.0,7
33,2202,some high school,63402,4.0,3.5,5
32,2214,master's degree,106876,4.0,3.7,4
30,2025,some college,47343,3.8,3.2,8
25,2025,master's degree,89060,3.6,3.4,4
29,1978,associate's degree,82184,3.7,3.6,5
28,2028,bachelor's degree,68825,3.9,3.0,5
30,2056,some high school,42949,3.8,3.5,5
33,2162,some college,56287,4.0,3.6,3
27,1990,high school,65731,3.5,3.4,5
29,2154,associate's degree,79592,4.0,3.5,4
28,1922,high school,48521,3.5,3.2,5
28,2052,some college,75027,3.7,3.5,5
31,2193,some college,71390,4.0,3.3,6
30,2068,some college,61693,4.0,3.5,4
27,1894,associate's degree,70410,3.4,3.2,4
29,2014,master's degree,71066,3.9,3.6,4
27,2003,associate's degree,78317,3.8,3.5,5
28,1974,master's degree,85580,3.7,3.1,5
33,2232,high school,66880,4.0,3.5,4
24,1716,high school,46095,3.1,3.1,5
27,1825,high school,43109,3.4,3.2,5
30,2149,bachelor's degree,58179,4.0,3.2,4
25,1806,bachelor's degree,62120,3.3,3.4,3
31,2112,some college,82153,4.0,3.5,4
31,2065,some college,45173,4.0,3.3,5
28,1976,some high school,54839,3.8,3.2,5
27,1824,high school,67040,3.4,3.5,4
29,2039,some college,53664,4.0,3.6,3
25,1788,some college,47338,3.2,3.2,9
28,1981,master's degree,88310,3.9,3.4,8
34,2218,some high school,62048,4.0,3.3,7
29,2019,some high school,58616,3.7,3.6,3
28,2003,associate's degree,73747,3.8,3.3,7
23,1648,some college,60926,3.0,3.3,5
28,1973,associate's degree,85159,3.7,3.3,7
30,2138,bachelor's degree,97253,4.0,3.5,6
31,2102,some high school,31520,3.9,3.5,5
30,2214,master's degree,68381,4.0,3.3,6
23,1668,bachelor's degree,104958,2.9,3.5,4
28,1964,some college,32470,3.8,3.0,6
28,2002,some college,64939,3.6,3.0,8
29,1897,associate's degree,61992,3.6,3.6,3
25,1779,high school,43329,3.3,3.0,6
33,2336,bachelor's degree,108282,4.0,4.0,3
33,2189,associate's degree,74588,4.0,3.5,6
32,2077,associate's degree,83133,3.9,3.4,4
25,1909,high school,42914,3.4,3.2,5
26,1943,bachelor's degree,77931,3.6,3.0,5
26,1849,some high school,56516,3.3,3.3,5
30,2123,associate's degree,77607,4.0,3.4,5
28,1897,high school,49470,3.4,3.2,5
28,1951,associate's degree,68206,3.8,3.5,7
25,1874,associate's degree,59161,3.5,3.5,6
21,1676,some college,77752,3.0,3.1,4
29,1922,high school,60302,3.8,3.4,4
28,2026,associate's degree,82938,3.7,3.4,4
27,1970,associate's degree,85375,3.7,3.6,4
30,2078,master's degree,75984,3.9,3.5,4
27,1955,bachelor's degree,99385,3.6,3.2,5
29,2009,some college,56032,3.8,3.3,4
27,1917,some college,78259,3.6,3.2,4
28,2188,master's degree,101511,4.0,3.6,7
30,2047,some college,60082,4.0,3.7,4
27,1961,associate's degree,69762,3.6,3.2,4
30,2085,bachelor's degree,101973,4.0,3.8,4
27,1925,some high school,39891,3.4,3.0,5
26,1822,some college,51243,3.3,3.3,4
29,2168,bachelor's degree,85634,4.0,3.3,9
33,2217,some college,62555,4.0,3.4,6
27,1989,bachelor's degree,82852,3.7,3.3,5
32,2128,bachelor's degree,65601,4.0,3.3,5
25,1864,some high school,42062,3.3,3.1,6
25,1872,bachelor's degree,75284,3.4,3.3,4
22,1524,some high school,59872,2.5,3.2,4
29,2033,some college,73323,3.8,3.1,8
29,2023,some college,77163,3.9,3.4,5
33,2216,some college,83943,4.0,3.8,5
26,1861,high school,22155,3.5,3.0,7
32,2201,high school,88593,4.0,3.9,3
30,2161,master's degree,89321,4.0,3.6,6
32,2316,bachelor's degree,79958,4.0,3.7,4
30,2084,high school,57713,3.9,3.1,5
29,2019,some high school,48143,3.8,3.4,5
31,2085,associate's degree,44429,3.9,3.4,5
31,2091,bachelor's degree,95221,4.0,3.9,3
25,1870,associate's degree,77820,3.5,3.6,3
33,2077,high school,70511,4.0,3.7,3
29,2043,some college,75038,3.9,3.5,4
34,2265,bachelor's degree,68792,4.0,3.4,5
28,1847,some high school,43799,3.5,3.1,7
26,1938,high school,56426,3.5,3.2,5
28,2071,bachelor's degree,80782,3.9,3.6,3
27,1913,high school,31908,3.5,3.0,7
26,1906,some college,72771,3.6,3.6,3
25,1822,high school,67118,3.2,3.5,3
27,1973,some high school,36494,3.6,2.9,6
23,1563,some high school,28749,3.0,2.6,6
26,1899,high school,63387,3.3,3.2,4
29,1935,some high school,70525,3.7,3.7,3
28,1827,some college,62273,3.4,3.1,4
25,1792,some high school,37150,3.3,3.3,4
31,2102,associate's degree,56091,4.0,3.6,5
27,1837,associate's degree,97450,3.4,3.4,4
29,1964,some college,56021,3.7,3.3,5
27,1942,associate's degree,69772,3.4,3.6,3
24,1790,some high school,43343,3.2,3.0,7
26,1847,some high school,61702,3.2,3.2,4
28,1785,high school,60095,3.4,3.1,9
33,2214,associate's degree,59521,4.0,3.2,5
31,2074,master's degree,71549,3.9,3.6,7
32,2168,some college,50003,4.0,3.3,4
31,2180,associate's degree,65324,4.0,3.5,4
26,1909,associate's degree,55853,3.4,3.5,3
29,1973,associate's degree,98719,3.7,3.7,5
28,1990,associate's degree,60296,3.7,3.3,4
33,2266,some college,50479,4.0,3.3,7
25,1760,some high school,45342,3.3,3.2,5
30,2186,bachelor's degree,79351,4.0,3.5,4
29,2017,master's degree,74762,3.9,3.4,6
27,1951,some college,83068,3.7,3.5,6
26,1754,some high school,25815,3.4,3.2,5
30,2041,associate's degree,69340,3.7,3.2,4
29,2073,associate's degree,78383,3.9,3.5,4
31,2028,high school,58793,3.9,3.5,4
31,2233,associate's degree,86078,4.0,3.8,7
32,2181,some high school,64466,4.0,3.2,5
30,2077,bachelor's degree,95845,4.0,3.5,5
27,2050,bachelor's degree,92045,3.8,3.3,5
30,1969,high school,39639,3.7,3.2,7
30,2045,master's degree,99570,3.9,3.6,4
27,1971,some college,85830,3.7,3.4,4
30,2164,master's degree,96849,4.0,3.5,5
31,2112,some high school,59252,4.0,3.4,4
27,2008,high school,81532,3.7,3.5,4
27,1951,bachelor's degree,65011,3.6,3.0,5
26,1875,some high school,31512,3.2,3.4,4
34,2350,bachelor's degree,77438,4.0,3.5,6
29,2047,associate's degree,101607,3.8,3.7,5
33,2186,associate's degree,67350,4.0,3.6,4
28,2049,some college,69831,3.8,3.5,4
28,1991,high school,76314,3.6,3.3,4
31,2105,some high school,38940,4.0,3.5,5
24,1706,some high school,30422,3.1,2.7,6
28,1937,some high school,71328,3.6,3.3,4
27,1932,associate's degree,64172,3.6,3.4,5
24,1737,some college,85840,3.1,3.3,4
30,2012,some high school,67045,3.8,3.5,4
28,1961,high school,70681,3.7,3.5,4
29,2008,some college,91508,4.0,3.6,4
25,1874,high school,78762,3.5,3.3,9
35,2252,master's degree,92673,4.0,4.0,7
32,2154,some college,53348,4.0,3.4,4
27,1950,associate's degree,93242,3.4,3.2,5
30,2068,bachelor's degree,99420,3.9,3.7,3
29,2007,some college,55052,3.7,3.5,4
27,1907,some college,73403,3.4,3.5,3
27,1920,some high school,58746,3.5,3.6,3
34,2246,master's degree,111178,4.0,3.7,4
27,1944,some high school,56250,3.5,3.3,4
25,1851,bachelor's degree,90365,3.4,3.3,7
33,2149,high school,61133,4.0,3.4,5
30,2038,some high school,70216,3.9,3.6,6
31,2111,bachelor's degree,81337,4.0,3.4,7
26,1946,some college,93198,3.6,3.6,4
30,2037,some high school,43866,3.9,3.3,6
33,2260,associate's degree,88203,4.0,3.6,6
31,2100,bachelor's degree,107017,3.9,3.5,4
29,1934,high school,51302,3.8,3.5,3
27,1923,some high school,32730,3.5,3.1,5
23,1700,some high school,32282,3.0,2.8,6
23,1686,some college,47247,3.1,3.2,5
34,2242,bachelor's degree,61703,4.0,3.6,4
32,2197,bachelor's degree,94991,4.0,3.9,5
27,1959,some college,58920,3.7,3.2,4
26,1838,some high school,45164,3.4,3.0,7
29,1913,some high school,31081,3.6,3.3,6
34,2205,master's degree,98780,4.0,3.8,5
31,2165,high school,49665,4.0,3.8,6
27,1943,associate's degree,58172,3.5,3.3,4
30,2098,some college,90596,3.9,3.6,4
29,2022,associate's degree,54425,4.0,3.3,4
29,2004,some college,52889,3.8,3.0,5
28,1964,high school,65127,3.9,3.4,4
35,2258,associate's degree,90218,4.0,3.9,3
30,2050,associate's degree,73857,4.0,3.3,4
26,1853,some high school,37414,3.3,3.1,5
30,2119,master's degree,111864,4.0,3.7,4
27,1990,associate's degree,68245,3.7,3.3,4
32,2206,associate's degree,76734,4.0,3.4,6
28,1916,associate's degree,109529,3.6,3.6,4
34,2363,master's degree,70311,4.0,3.6,4
32,2148,master's degree,96922,4.0,3.6,4
27,2020,high school,64845,3.6,3.4,4
27,1868,some high school,52816,3.6,3.4,4
24,1745,associate's degree,57870,3.1,3.2,5
27,1833,high school,81164,3.4,3.6,3
28,2039,some college,45363,3.9,3.6,7
28,1934,high school,62086,3.8,2.8,6
32,2168,associate's degree,54360,4.0,3.8,3
29,1956,high school,85403,3.7,3.7,3
25,1828,high school,53514,3.4,2.9,5
28,1996,some college,75447,3.7,3.5,5
30,2094,associate's degree,69033,4.0,3.4,4
28,1953,some college,61415,3.5,3.3,4
25,1800,some college,59270,3.2,3.3,5
26,1983,bachelor's degree,67906,3.6,3.0,7
32,2173,bachelor's degree,89242,4.0,3.9,3
27,1837,bachelor's degree,68639,3.5,3.3,4
33,2112,high school,43217,4.0,3.5,9
35,2186,high school,27252,4.0,3.2,6
32,2105,some high school,66170,4.0,3.5,4
32,2056,associate's degree,80104,4.0,3.6,6
29,1998,master's degree,114486,3.9,3.3,9
30,2147,bachelor's degree,79254,4.0,3.4,8
33,2221,associate's degree,76097,4.0,3.4,5
28,1916,some college,76770,3.8,3.5,4
29,1977,some college,64685,3.6,3.1,4
34,2279,bachelor's degree,90265,4.0,3.6,6
33,2194,some college,74323,4.0,3.3,5
31,1986,some high school,53152,3.9,3.7,4
33,2148,some high school,68530,4.0,3.6,4
26,1909,some high school,41592,3.4,3.0,5
28,2000,high school,22541,3.7,3.2,5
23,1648,some college,99509,3.0,3.1,5
25,1740,some high school,56743,3.3,3.0,5
25,1746,some college,61984,3.1,3.0,4
27,1928,master's degree,83976,3.5,3.1,5
26,1861,some college,64088,3.3,3.3,5
28,2165,bachelor's degree,95385,4.0,3.5,6
32,2297,master's degree,101791,4.0,3.7,4
31,2130,master's degree,83475,4.0,3.6,6
29,2006,associate's degree,66362,4.0,3.4,4
28,1943,high school,46210,3.6,3.5,4
25,1802,some college,27577,3.3,2.9,6
33,2250,master's degree,75100,4.0,3.5,5
31,2001,associate's degree,53122,3.9,3.0,7
27,1839,high school,26363,3.3,2.9,7
29,1938,some college,57717,3.6,3.1,5
26,1963,high school,56488,3.6,3.3,4
34,2193,high school,44647,4.0,3.4,8
30,2112,master's degree,112822,4.0,3.6,4
27,1824,high school,57864,3.4,3.2,4
32,2241,some college,91661,4.0,3.6,4
29,2066,high school,60555,3.8,3.6,3
25,1763,some high school,52265,3.2,3.0,5
33,2087,associate's degree,75150,4.0,3.5,5
28,2140,bachelor's degree,77014,3.9,3.3,6
30,1966,high school,73741,3.8,3.3,4
25,1913,some high school,61535,3.4,3.3,5
26,1844,some college,54823,3.5,3.1,5
23,1815,associate's degree,60376,3.3,3.2,4
28,1922,high school,60441,3.5,3.7,3
30,2174,bachelor's degree,92778,4.0,3.7,3
27,1827,high school,35109,3.3,3.2,5
28,2006,bachelor's degree,66370,3.8,3.5,4
31,2276,master's degree,91783,4.0,3.9,4
26,1845,high school,51972,3.4,3.2,4
26,1930,bachelor's degree,70175,3.6,3.3,5
32,2195,master's degree,102554,4.0,3.8,7
29,2132,master's degree,54851,4.0,3.7,3
28,2039,some high school,61690,3.7,3.3,4
28,1962,associate's degree,74336,3.7,3.5,4
26,1886,some high school,61673,3.4,3.5,4
25,1838,some high school,46479,3.4,2.8,9
29,1988,associate's degree,35335,3.8,3.4,5
28,1944,high school,59707,3.7,3.3,7
26,1721,some high school,53491,3.1,3.3,5
27,1936,some college,72100,3.8,3.5,7
32,2075,associate's degree,41627,4.0,3.4,5
26,1915,high school,60929,3.6,3.7,4
31,2191,bachelor's degree,83368,4.0,3.9,3
25,1757,associate's degree,93379,3.2,3.1,5
33,2251,associate's degree,63877,4.0,3.8,3
28,2005,high school,58578,3.7,3.3,4
28,2034,bachelor's degree,71793,3.8,3.4,4
26,1886,some high school,49930,3.4,3.1,6
26,1918,bachelor's degree,94399,3.5,3.2,5
25,1883,some high school,66971,3.5,3.3,4
26,1837,some high school,45748,3.3,3.0,7
26,1847,master's degree,68121,3.5,3.3,4
29,1980,associate's degree,63301,3.8,3.0,7
30,2121,some high school,36879,3.9,3.2,6
25,1804,some college,66848,3.2,3.0,6
29,2016,some high school,48364,3.8,3.4,5
27,1953,associate's degree,51935,3.6,3.3,5
31,2207,master's degree,105945,4.0,3.1,6
30,2111,master's degree,101325,4.0,3.7,8
29,2031,high school,68948,3.8,3.6,4
27,1903,some high school,34692,3.5,2.9,6
27,1853,high school,68005,3.4,3.3,4
23,1609,some high school,50661,2.9,3.1,7
28,1930,associate's degree,50039,3.7,3.5,3
27,1884,high school,34105,3.4,3.1,6
32,2203,bachelor's degree,63923,4.0,3.4,6
32,2154,high school,55979,4.0,3.5,4
24,1821,some high school,44820,3.1,3.2,5
29,1979,associate's degree,61256,4.0,3.3,5
25,1902,associate's degree,77644,3.5,3.4,4
25,1781,some high school,33046,3.1,3.0,7
27,1895,high school,50513,3.6,3.5,3
32,2118,some college,40811,4.0,3.3,5
27,1864,some college,51562,3.5,3.3,5
27,2049,high school,58862,3.7,3.3,4
30,2214,master's degree,78446,4.0,3.6,4
24,1767,some high school,45110,3.0,2.6,6
31,2136,some high school,45114,4.0,3.7,4
31,2170,master's degree,82039,4.0,3.5,7
30,2027,associate's degree,77733,3.8,3.6,6
29,1970,some high school,45969,3.7,3.1,5
24,1811,some college,53396,3.2,3.0,5
25,1958,some college,49835,3.6,3.0,10
24,1740,some college,52971,3.2,3.1,4
27,1821,some high school,69237,3.3,3.2,4
27,1843,associate's degree,66317,3.5,3.0,7
27,2048,bachelor's degree,65255,4.0,3.2,8
27,1955,high school,50317,3.6,3.1,5
25,1871,bachelor's degree,99674,3.6,3.3,4
28,1963,some high school,67684,3.7,3.2,5
33,2164,master's degree,94279,4.0,3.8,6
29,2052,some college,60286,3.8,3.3,4
31,2189,some college,44577,4.0,3.5,5
35,2278,associate's degree,81641,4.0,3.5,5
24,1751,some college,62964,3.2,3.3,3
30,1933,high school,55372,3.7,3.6,3
28,1905,some high school,38535,3.4,3.0,9
28,2019,some high school,39908,3.7,3.3,5
30,2177,associate's degree,94780,4.0,3.4,5
22,1733,some high school,71571,3.1,3.5,3
27,1953,master's degree,107863,3.6,3.2,5
32,2136,associate's degree,60256,4.0,3.4,8
28,1968,high school,26971,3.7,3.5,4
29,2006,some college,71591,3.9,3.3,6
28,1845,high school,55964,3.4,3.3,4
28,2005,associate's degree,60916,3.6,3.2,4
27,1904,some college,71767,3.5,3.4,4
26,1904,some high school,40025,3.6,3.2,6
30,2095,high school,59448,3.9,3.6,4
30,1989,high school,34087,3.7,3.4,4
31,2136,associate's degree,96948,4.0,3.6,6
29,2008,master's degree,70849,3.8,3.7,6
26,1986,bachelor's degree,76359,3.5,3.2,4
28,1939,high school,71377,3.6,3.2,5
31,2160,high school,70743,4.0,3.6,4
32,2208,some college,46963,4.0,3.5,5
29,2018,high school,44401,3.8,3.2,6
26,2008,associate's degree,49381,3.9,3.3,5
30,2128,some college,87677,4.0,3.3,9
26,1906,some high school,67070,3.4,3.2,4
24,1801,high school,60759,3.2,3.2,4
34,2222,associate's degree,68815,4.0,3.7,5
26,1997,master's degree,108043,3.6,3.6,4
25,1755,high school,59733,3.1,3.3,4
32,2050,associate's degree,53344,4.0,3.2,5
27,1856,some college,82479,3.5,3.2,4
28,1959,high school,49762,3.6,3.2,5
31,2061,associate's degree,62431,3.9,3.3,4
