ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
29,1896,high school,78609,3.6,3.3,5
30,2007,associate's degree,94151,3.8,3.6,4
27,1797,associate's degree,75355,3.4,3.2,5
27,1951,bachelor's degree,67232,3.6,3.3,5
30,1984,some high school,13242,3.8,3.4,4
30,2173,bachelor's degree,84082,4.0,3.5,4
30,2002,high school,65188,3.8,3.3,5
34,2218,master's degree,84663,4.0,3.6,4
28,2083,master's degree,96995,4.0,3.8,3
27,1954,some college,85799,3.6,3.6,3
31,1991,high school,64564,3.9,3.4,4
25,1892,some college,87788,3.5,3.5,4
30,1970,high school,55884,3.8,3.2,4
28,1879,high school,60093,3.6,3.3,4
27,1804,high school,78718,3.4,3.3,5
26,1877,bachelor's degree,67105,3.5,3.3,4
33,2166,associate's degree,54853,4.0,3.7,3
28,2033,associate's degree,78305,3.7,3.1,5
29,2010,associate's degree,86771,3.7,3.0,7
29,1978,associate's degree,83294,3.7,3.7,4
25,1816,some high school,47491,3.3,3.3,4
31,2134,associate's degree,67045,4.0,3.5,4
27,1924,some college,56496,3.5,3.1,5
26,1986,some college,66730,3.6,3.1,7
28,1933,some college,93697,3.6,3.5,6
25,1908,some college,58473,3.5,3.4,3
28,2020,some high school,77010,3.8,3.6,4
28,1974,associate's degree,94648,3.7,3.6,5
30,2076,high school,35287,3.9,3.1,7
33,2124,associate's degree,35986,4.0,3.4,5
25,1871,some college,60848,3.4,3.2,6
35,2192,associate's degree,80157,4.0,3.6,4
28,2098,master's degree,99995,3.9,3.7,4
25,1776,some high school,66020,3.3,3.1,8
24,1680,associate's degree,62481,3.1,3.1,7
32,2061,high school,61211,4.0,3.4,4
31,2096,some college,88860,4.0,3.5,4
32,2219,bachelor's degree,103485,4.0,4.0,5
27,1890,high school,58449,3.5,3.3,4
29,1956,high school,61931,3.7,3.4,4
32,2095,master's degree,81324,4.0,3.6,4
30,2004,associate's degree,84038,3.9,3.8,3
27,1992,some college,70006,3.8,3.4,4
23,1759,high school,36207,3.1,3.0,6
29,2034,some college,54272,3.9,3.3,5
28,1939,some college,66616,3.7,3.2,5
28,1988,some high school,52210,3.5,3.4,6
28,1886,high school,56461,3.5,3.5,5
25,1779,some college,56273,3.2,3.2,4
25,1812,associate's degree,65930,3.3,3.5,5
30,2049,some college,102925,4.0,3.9,3
24,1778,associate's degree,78958,3.2,3.3,4
31,2047,some high school,47493,4.0,3.1,6
29,2055,bachelor's degree,64334,3.9,3.2,8
31,2103,associate's degree,100989,4.0,3.6,6
27,1943,some college,84094,3.4,3.3,4
28,2006,some high school,43176,3.7,3.0,6
24,1837,high school,80518,3.2,3.3,5
28,1972,high school,34383,3.7,3.5,5
33,2140,high school,76368,4.0,3.3,6
28,1989,some college,46901,3.8,3.1,6
28,1900,associate's degree,81938,3.6,3.3,6
26,1959,high school,53258,3.6,3.4,5
27,1882,some high school,29622,3.4,3.2,5
27,1915,some high school,70263,3.5,3.3,4
28,1963,some high school,53248,3.5,3.1,7
33,2246,master's degree,105877,4.0,3.8,4
33,2274,associate's degree,87510,4.0,3.9,3
34,2198,some college,42163,4.0,3.4,5
28,1843,some college,68320,3.4,3.1,5
34,2293,master's degree,80988,4.0,3.7,4
29,1997,some college,72293,3.8,3.5,4
30,2206,master's degree,106478,4.0,3.6,4
30,2014,some college,53698,3.9,3.5,3
28,1979,high school,65370,3.6,3.4,4
31,2096,some high school,28641,4.0,3.3,5
33,2120,high school,49385,4.0,3.3,6
29,2041,bachelor's degree,79387,3.7,3.3,4
31,2054,high school,65684,4.0,3.5,5
28,1963,some college,72081,3.7,3.4,4
32,2134,master's degree,93977,4.0,3.8,3
28,1844,some college,53501,3.5,3.5,4
32,2031,high school,57009,3.9,3.4,6
29,1975,associate's degree,90285,3.8,3.8,3
31,2066,high school,47485,4.0,3.1,6
30,1965,high school,62651,3.7,3.4,7
26,1768,associate's degree,83337,3.3,3.3,4
22,1766,some college,76235,3.1,3.2,6
26,1860,some college,32170,3.5,3.2,5
29,2140,some college,68965,4.0,3.2,7
27,1968,high school,63863,3.6,3.7,5
33,2145,associate's degree,61599,4.0,3.5,5
35,2267,master's degree,65441,4.0,3.6,4
26,1835,some college,68630,3.4,3.3,4
26,1811,high school,57225,3.3,3.2,7
31,2218,master's degree,87718,4.0,3.8,6
28,2003,high school,25433,3.6,3.1,5
29,2027,associate's degree,66423,4.0,3.5,5
32,2083,associate's degree,57212,4.0,3.1,5
29,2037,bachelor's degree,82442,4.0,3.5,6
30,2054,high school,55738,3.8,3.3,4
31,2062,some high school,30037,3.9,3.4,5
27,1955,master's degree,95870,3.5,3.0,7
23,1784,some college,70541,3.2,3.2,5
33,2280,bachelor's degree,79341,4.0,3.6,6
29,2016,some high school,14754,3.8,3.1,6
27,2009,associate's degree,79804,3.6,3.6,3
36,2400,master's degree,92244,4.0,4.0,3
21,1743,some college,69058,2.9,3.0,4
29,2097,associate's degree,55423,3.9,3.6,3
27,1934,some college,54450,3.6,3.2,5
33,2238,some college,83727,4.0,3.6,5
28,1945,some college,58449,3.8,3.3,6
30,2031,some high school,67012,3.8,3.7,3
30,2205,some college,33053,4.0,3.2,8
31,2030,associate's degree,75340,4.0,3.7,3
26,1887,some high school,44244,3.5,3.3,6
29,2087,bachelor's degree,98074,3.9,3.2,5
30,1997,associate's degree,69045,3.9,3.2,5
28,1888,associate's degree,83480,3.6,3.2,6
31,2103,associate's degree,62600,4.0,3.4,5
30,2083,some college,84804,4.0,3.1,8
25,1822,some college,52296,3.4,3.2,4
29,2149,some college,72139,4.0,3.7,3
26,1858,associate's degree,64078,3.4,3.0,6
32,2049,high school,79171,4.0,3.8,3
26,1872,some college,61560,3.5,3.4,4
29,2086,some high school,51154,3.9,3.6,3
32,2165,associate's degree,75224,4.0,3.9,3
31,2025,high school,57178,4.0,3.4,6
28,2013,some college,39407,3.8,3.2,9
23,1671,some high school,48059,3.0,2.9,5
30,2144,associate's degree,100951,4.0,3.6,4
32,2251,master's degree,126067,4.0,3.8,4
29,1956,high school,47599,3.6,3.6,5
28,1912,high school,31186,3.7,3.1,5
36,2400,master's degree,81260,4.0,3.9,3
26,1831,some high school,61435,3.2,3.2,7
28,1937,some high school,48716,3.6,3.3,5
29,2007,high school,33202,3.8,3.1,8
29,2023,associate's degree,77306,3.8,3.5,6
22,1572,some college,65117,2.7,3.1,5
28,1990,associate's degree,64688,3.7,3.2,5
28,2017,high school,65168,3.7,3.3,4
29,2044,associate's degree,59894,3.9,3.4,4
25,1793,some college,65687,3.3,3.2,6
33,2372,master's degree,69210,4.0,3.8,3
27,1963,some college,84739,3.7,3.4,5
29,1995,some college,70715,3.7,3.6,3
28,2020,associate's degree,59126,3.9,3.4,4
24,1645,some high school,52321,2.8,3.0,4
27,1925,high school,39094,3.5,3.0,7
27,1955,some college,46155,3.7,3.5,4
31,2073,some college,58959,4.0,3.3,4
24,1737,some college,34291,3.1,2.8,6
28,2022,some college,36173,3.9,3.3,6
30,2072,some high school,21906,4.0,3.2,9
32,2167,associate's degree,101291,4.0,3.9,3
32,2079,high school,82274,4.0,3.4,5
35,2302,associate's degree,70378,4.0,3.4,5
26,1884,some high school,38939,3.3,3.1,7
27,1920,high school,59548,3.7,3.1,5
32,2194,some high school,46575,4.0,3.5,5
27,1962,bachelor's degree,82572,3.8,3.8,3
31,2039,associate's degree,74190,4.0,3.7,6
26,1737,high school,65757,3.2,3.3,4
28,2066,associate's degree,92175,4.0,3.3,5
30,2120,master's degree,58902,4.0,3.7,5
31,2138,some college,71792,4.0,3.5,4
30,2133,bachelor's degree,86146,4.0,3.5,4
32,2317,associate's degree,67124,4.0,3.8,3
28,1965,associate's degree,63377,3.7,3.2,4
33,2269,some college,59673,4.0,3.7,3
26,1924,some high school,48542,3.5,3.2,5
27,2001,bachelor's degree,71460,3.7,3.4,6
32,2099,associate's degree,52299,4.0,3.4,4
32,2178,associate's degree,60067,4.0,3.4,4
29,2027,high school,52963,3.9,3.4,5
28,2050,some high school,32438,3.7,3.4,5
30,2000,some high school,70258,3.8,3.7,3
27,1979,some college,76315,3.7,3.5,4
33,2222,high school,45129,4.0,3.5,5
30,2023,master's degree,95645,4.0,3.4,5
30,2028,high school,60901,3.9,3.6,6
34,2289,bachelor's degree,93554,4.0,3.7,6
26,1865,some college,60877,3.6,3.2,5
32,2215,bachelor's degree,73012,4.0,3.6,4
24,1648,some high school,45700,3.0,2.9,5
30,2014,some college,79234,3.9,3.4,6
26,1790,some high school,53636,3.2,3.1,4
21,1738,some college,71239,3.1,3.2,4
28,1887,some college,90356,3.7,3.4,4
26,1911,some high school,69777,3.5,3.2,6
25,1799,bachelor's degree,107872,3.4,3.3,5
31,2058,some high school,33780,3.9,3.3,6
33,2278,some college,86764,4.0,3.3,7
32,2233,high school,41683,4.0,3.4,5
28,1843,some high school,77459,3.5,3.4,5
32,2195,bachelor's degree,75035,4.0,3.7,3
31,2118,associate's degree,61754,4.0,3.5,5
28,2064,bachelor's degree,58648,4.0,3.1,5
27,1915,bachelor's degree,99416,3.6,3.6,3
32,2151,master's degree,106870,4.0,3.7,5
27,1858,some high school,33737,3.4,3.2,7
27,1906,high school,63711,3.5,3.3,5
33,2251,bachelor's degree,114364,4.0,3.4,5
31,2165,associate's degree,64023,4.0,3.8,6
29,1942,some high school,40184,3.7,3.3,6
32,2160,bachelor's degree,59124,4.0,3.2,6
28,1943,some college,70646,3.7,3.7,3
30,2182,some college,87341,4.0,3.8,3
30,2121,some college,81851,4.0,3.5,4
27,1860,associate's degree,72413,3.6,3.0,5
34,2310,associate's degree,52616,4.0,3.3,8
27,1875,some high school,73846,3.5,3.4,6
27,1957,some high school,54079,3.6,3.2,4
22,1704,bachelor's degree,85574,3.2,3.3,4
29,2026,some college,66579,3.9,3.5,4
32,2220,master's degree,95975,4.0,3.6,4
29,2032,bachelor's degree,102466,4.0,3.8,3
24,1681,some high school,32942,3.1,2.8,9
27,1998,some high school,57761,3.7,3.5,3
32,2106,master's degree,66444,4.0,3.5,4
32,2130,some college,59758,4.0,3.6,5
31,2100,some college,49415,4.0,3.6,6
33,2128,associate's degree,103579,4.0,3.6,5
26,1880,some college,84472,3.5,2.8,7
28,1913,some high school,46007,3.6,3.1,6
22,1630,some college,90474,3.1,3.3,5
29,2090,high school,62172,3.8,3.6,3
31,2209,some high school,38555,4.0,3.5,8
26,1765,some college,71425,3.3,3.3,5
24,1756,some high school,71992,3.3,3.3,4
29,2027,associate's degree,78897,3.8,3.6,5
31,2032,high school,59988,3.9,3.5,4
31,2073,master's degree,96885,4.0,3.6,4
28,1808,high school,85527,3.4,3.5,4
31,2220,master's degree,77192,4.0,3.7,4
28,1908,high school,57837,3.6,3.2,6
24,1861,some college,69792,3.3,3.5,5
26,1804,high school,45302,3.4,3.4,4
32,2161,associate's degree,96476,4.0,3.9,5
32,2164,associate's degree,70635,4.0,3.5,4
29,2058,some college,55815,3.9,3.3,6
28,1991,associate's degree,97782,3.8,3.5,4
27,1959,high school,55031,3.6,3.5,3
29,1965,associate's degree,73878,3.6,3.2,6
27,1951,some college,93052,3.7,3.8,3
27,1988,some college,63815,3.7,3.4,5
26,1862,some college,62161,3.4,3.5,5
30,2139,associate's degree,54335,4.0,3.4,8
25,1902,some high school,44693,3.4,3.4,5
28,2007,some college,62820,3.9,3.3,4
29,2057,associate's degree,66340,3.9,3.3,5
32,2194,some high school,48131,4.0,3.3,5
22,1631,some college,83560,2.9,3.1,4
26,1812,some high school,71075,3.3,3.3,4
28,2004,some high school,56953,3.8,3.2,6
32,2124,associate's degree,68566,4.0,3.7,3
26,1944,some high school,13794,3.5,3.2,5
33,2185,high school,20775,4.0,3.4,5
31,2170,high school,44398,4.0,3.5,7
26,1836,high school,65987,3.4,3.3,4
28,1981,some college,72300,3.8,3.1,5
33,2308,master's degree,94389,4.0,3.9,5
30,2022,high school,25022,3.8,3.0,8
29,2035,high school,68691,3.8,3.8,3
30,2020,associate's degree,64298,3.8,3.3,4
28,1936,high school,62580,3.6,3.4,4
33,2244,bachelor's degree,70379,4.0,3.8,5
33,2219,some college,55907,4.0,3.3,6
29,1918,some high school,20786,3.7,3.1,5
26,1839,high school,37598,3.3,3.0,5
34,2189,bachelor's degree,104001,4.0,3.8,4
27,1874,some high school,44032,3.4,3.0,7
33,2271,bachelor's degree,92911,4.0,3.6,4
33,2201,some college,79320,4.0,3.8,5
30,2027,high school,78041,3.8,3.7,5
27,1989,associate's degree,69958,3.6,3.3,4
24,1797,some college,59878,3.3,3.3,6
27,1898,high school,61707,3.5,3.6,3
34,2310,associate's degree,73159,4.0,3.9,3
33,2212,bachelor's degree,70359,4.0,3.3,5
27,1878,associate's degree,72414,3.4,3.0,7
26,1997,associate's degree,73581,3.6,3.6,3
30,2047,some college,83538,4.0,3.7,5
26,1941,some college,74072,3.6,3.3,4
30,2143,master's degree,77563,4.0,3.6,6
33,2135,associate's degree,71267,4.0,3.6,4
30,2093,some college,64910,4.0,3.4,5
27,2124,bachelor's degree,99054,3.9,3.4,4
30,2063,some high school,58992,4.0,3.3,4
30,1982,associate's degree,88540,3.7,3.3,6
29,2067,master's degree,99224,4.0,3.2,6
25,1757,high school,41148,3.2,3.5,4
30,2054,associate's degree,92057,4.0,3.5,4
28,2074,high school,60780,3.8,3.3,4
32,2290,some college,72872,4.0,3.6,6
32,2067,associate's degree,65426,4.0,3.6,5
25,1917,associate's degree,78718,3.4,3.3,4
29,2047,some high school,51474,4.0,3.5,5
30,2051,some high school,46555,3.8,3.3,9
28,2053,some college,70201,3.8,3.4,8
33,2322,bachelor's degree,100235,4.0,3.9,5
29,2047,some college,71548,4.0,3.8,4
27,1946,some college,61476,3.6,3.3,4
34,2279,master's degree,55314,4.0,3.5,4
30,2141,master's degree,77196,4.0,3.6,6
29,2049,some college,63633,3.8,3.5,3
29,1921,associate's degree,75811,3.6,3.3,4
28,1811,high school,54863,3.3,3.2,4
31,2095,associate's degree,64096,4.0,3.3,5
30,2029,some high school,67248,3.9,3.4,4
29,1866,high school,72894,3.5,3.4,4
25,1783,bachelor's degree,92145,3.4,3.1,5
30,1925,high school,36974,3.7,3.2,6
27,1878,associate's degree,90125,3.5,3.4,4
23,1810,some high school,37707,3.2,3.3,7
29,2026,some college,59233,3.9,3.1,5
28,2017,some high school,20783,3.8,3.3,8
28,2003,associate's degree,57615,3.8,3.6,3
29,2106,master's degree,94127,3.9,3.5,4
28,1973,some college,70957,3.8,3.3,4
29,1958,associate's degree,90339,3.7,3.8,5
32,2112,some high school,82849,4.0,3.4,5
33,2167,associate's degree,55666,4.0,3.8,3
28,2022,associate's degree,65898,3.7,2.9,6
26,1739,high school,74508,3.3,3.3,6
27,1820,some college,58118,3.5,3.2,4
23,1649,some college,83444,3.1,3.4,5
22,1770,some high school,40563,3.2,3.3,4
33,2239,master's degree,98627,4.0,3.7,5
27,1818,high school,54197,3.3,3.4,3
30,2074,associate's degree,60156,4.0,3.4,4
29,2023,some high school,52347,3.8,3.5,6
30,1988,high school,63233,3.9,3.7,5
29,2027,some high school,49396,3.7,3.4,5
29,1910,some high school,12745,3.7,3.0,6
31,2048,high school,65969,3.9,3.5,4
29,2027,some college,57912,3.9,3.5,4
28,2050,associate's degree,86533,3.7,3.4,7
33,2290,master's degree,98700,4.0,3.5,5
25,1817,high school,51964,3.2,3.3,4
29,2005,associate's degree,92045,3.9,3.3,5
28,2002,high school,53500,3.8,3.1,5
32,2235,bachelor's degree,108543,4.0,3.7,4
29,2077,some high school,49991,3.8,3.3,8
33,2250,associate's degree,77195,4.0,3.7,4
30,2061,associate's degree,96462,3.9,3.5,6
28,2026,bachelor's degree,68939,3.8,3.3,6
33,2161,bachelor's degree,56928,4.0,3.6,3
31,2057,associate's degree,88168,3.9,3.4,4
28,2002,some college,56500,3.6,3.1,5
28,1871,some high school,41200,3.5,2.8,6
29,1985,high school,49445,3.7,3.2,9
34,2247,master's degree,99931,4.0,3.7,6
35,2295,master's degree,103364,4.0,3.5,6
26,1838,associate's degree,59744,3.5,3.3,4
29,2066,high school,63664,3.8,3.5,5
29,2105,some college,80079,4.0,3.5,5
23,1848,some high school,33891,3.3,3.4,4
31,2025,some high school,79326,3.9,3.4,4
27,1984,bachelor's degree,84627,3.7,3.1,5
27,1887,bachelor's degree,74991,3.6,3.2,5
32,2161,bachelor's degree,90767,4.0,3.4,4
30,2169,master's degree,81787,4.0,3.3,5
28,1977,high school,45576,3.7,3.2,5
28,2038,bachelor's degree,49975,3.8,3.3,6
30,1935,high school,75204,3.6,3.7,3
29,2010,some high school,55646,3.9,3.3,4
25,1798,high school,62963,3.2,3.5,3
30,2059,high school,64876,3.8,3.6,6
27,1904,bachelor's degree,71915,3.7,3.3,4
29,2121,associate's degree,69478,3.9,3.4,4
30,2105,some college,61372,3.8,3.3,8
29,1869,associate's degree,75823,3.6,3.3,5
25,1830,some high school,55616,3.4,3.0,6
30,2068,some high school,62623,3.8,3.2,7
27,1772,some high school,72436,3.3,3.2,4
28,1995,high school,33297,3.6,3.4,4
31,2147,some college,77025,4.0,3.5,4
25,1859,high school,67685,3.3,3.5,3
33,2209,some high school,51578,4.0,3.5,5
26,1718,some high school,53624,3.1,3.4,3
31,1966,some high school,35915,3.9,3.1,6
27,1894,some high school,50712,3.4,3.1,5
30,2037,some college,56781,3.8,3.3,4
25,1826,some high school,35849,3.4,3.3,5
28,1963,some college,51159,3.7,3.3,7
32,2093,some college,93121,4.0,3.6,4
34,2270,bachelor's degree,109087,4.0,4.0,6
24,1904,associate's degree,71233,3.3,3.1,7
27,1920,some high school,47714,3.6,3.4,4
30,2011,high school,42915,3.9,3.4,5
29,2080,associate's degree,85059,3.8,3.3,5
29,1884,associate's degree,51738,3.6,3.1,5
29,1973,bachelor's degree,82092,3.8,3.6,3
25,1839,some high school,38462,3.2,3.1,5
33,2131,master's degree,90255,4.0,3.8,4
27,1802,associate's degree,92620,3.4,3.3,4
24,1766,high school,71836,3.2,3.2,4
33,2201,high school,38344,4.0,3.5,5
25,1814,high school,43458,3.2,3.4,5
31,2105,bachelor's degree,65501,4.0,3.4,6
25,1865,high school,58782,3.4,3.4,4
30,2077,associate's degree,67750,3.9,3.4,5
21,1653,associate's degree,69345,2.9,2.9,6
31,2120,high school,43235,4.0,3.6,7
30,2141,master's degree,84546,4.0,3.6,4
31,2088,high school,58135,3.9,3.7,3
32,2041,some high school,40395,3.9,3.3,5
30,2113,some college,83542,4.0,3.5,5
28,2026,bachelor's degree,78685,3.8,3.3,6
25,1948,bachelor's degree,65856,3.4,2.9,5
31,2227,some college,71003,4.0,3.3,5
30,2058,some college,76492,4.0,3.6,4
26,1974,some college,40662,3.6,3.1,5
26,1816,some high school,25190,3.3,3.2,8
26,1872,some high school,33839,3.3,2.8,7
35,2218,master's degree,95015,4.0,3.3,7
27,1884,some high school,50079,3.5,3.2,4
27,1903,some high school,32775,3.5,3.2,5
24,1838,high school,62413,3.2,3.1,5
26,1850,some high school,41201,3.4,3.4,8
26,1935,some high school,44555,3.5,3.5,4
30,2091,some high school,64492,4.0,3.7,4
28,1887,bachelor's degree,53277,3.6,3.2,4
29,2105,some college,73826,3.8,3.5,4
29,2015,associate's degree,98571,4.0,3.5,5
29,2177,master's degree,89054,4.0,3.5,8
20,1646,some high school,26223,2.7,2.7,5
26,1869,associate's degree,75651,3.4,3.5,5
28,1918,associate's degree,87383,3.5,3.4,6
30,2141,associate's degree,71179,4.0,3.6,7
29,2040,some college,44544,4.0,3.3,6
26,1798,some high school,82499,3.1,3.5,3
28,1995,some college,48413,3.9,3.3,7
27,1922,master's degree,90512,3.6,3.8,4
27,2011,high school,51382,3.6,3.1,6
27,1884,some high school,59152,3.6,3.4,5
27,1907,some college,67180,3.7,3.4,4
28,2037,bachelor's degree,63197,3.8,3.5,3
23,1830,some high school,54619,3.2,3.3,4
29,1960,some college,98626,3.7,3.2,5
29,2030,some high school,73624,3.9,3.7,3
26,1767,high school,50982,3.3,3.3,4
31,2188,high school,60247,4.0,3.6,4
33,2259,associate's degree,47232,4.0,2.8,7
29,2043,high school,47599,3.8,3.7,4
28,1996,some college,71692,3.8,3.6,3
33,2236,master's degree,85661,4.0,3.6,4
32,2173,associate's degree,86977,4.0,3.6,4
27,2001,bachelor's degree,108620,3.8,3.7,3
31,2207,bachelor's degree,99714,4.0,3.8,3
30,2094,some high school,38988,3.9,3.3,5
28,2103,associate's degree,96046,4.0,3.3,6
29,2035,bachelor's degree,114258,3.9,3.6,7
33,2154,some high school,38779,4.0,3.6,5
33,2308,associate's degree,86571,4.0,3.8,4
28,2087,bachelor's degree,68118,3.9,3.3,4
28,1914,some high school,47939,3.7,3.2,9
28,2092,bachelor's degree,84642,3.9,3.2,8
28,1987,master's degree,86612,3.7,3.5,4
30,2183,associate's degree,83957,4.0,3.4,5
33,2231,associate's degree,61510,4.0,3.5,6
24,1818,high school,59828,3.2,2.9,5
30,2037,some high school,51687,3.9,3.4,4
26,1790,high school,75036,3.3,3.6,4
28,1941,master's degree,74040,3.6,3.5,4
25,1924,some college,56974,3.5,2.9,6
28,1936,high school,49352,3.6,3.3,5
31,2128,some high school,73578,4.0,3.6,5
30,2084,high school,28156,3.9,3.3,5
27,1899,some college,78603,3.4,3.3,4
28,2081,associate's degree,54609,3.9,3.4,4
33,2157,associate's degree,72879,4.0,3.4,4
26,1896,some college,70491,3.5,3.4,4
28,1841,high school,82858,3.4,3.5,4
31,2278,some college,68896,4.0,3.5,5
27,1912,associate's degree,72761,3.6,3.6,4
33,2145,high school,58385,4.0,3.5,4
29,2119,master's degree,81320,4.0,3.7,3
30,2159,master's degree,86293,4.0,3.5,5
30,2023,some college,93129,3.9,3.6,4
28,1918,some high school,60723,3.7,3.3,4
27,1832,some college,82929,3.5,3.3,4
31,2013,some high school,34469,3.8,3.2,5
34,2257,master's degree,101870,4.0,3.9,3
29,2123,some college,58977,3.9,3.2,7
30,2044,some high school,60160,3.8,3.2,6
29,1971,some college,60109,3.7,3.4,4
23,1750,some high school,59828,3.2,3.1,5
32,2353,bachelor's degree,57409,4.0,3.4,6
33,2186,high school,87476,4.0,3.6,4
26,1980,bachelor's degree,69021,3.7,3.5,4
30,1943,some college,79151,3.7,3.5,4
26,1885,master's degree,119489,3.3,3.4,4
29,2048,associate's degree,63707,3.9,3.3,5
31,2108,master's degree,106532,4.0,3.5,4
34,2253,high school,59925,4.0,3.3,6
27,1968,some college,68826,3.5,3.6,6
26,1959,bachelor's degree,80626,3.6,3.1,5
27,2026,bachelor's degree,67384,3.8,3.2,5
32,2224,some college,54728,4.0,3.5,4
24,1721,some high school,62565,3.1,3.4,4
33,2111,associate's degree,68269,4.0,3.5,5
28,1896,some high school,45797,3.5,3.3,8
33,2346,bachelor's degree,92094,4.0,3.8,6
26,1872,some college,76449,3.5,3.0,5
30,2079,high school,65368,3.8,3.6,4
30,2080,associate's degree,74944,3.8,3.8,3
31,2074,some college,54887,3.9,3.1,5
26,1864,high school,67003,3.4,3.4,7
28,2083,associate's degree,69349,3.8,3.2,6
27,2023,associate's degree,95443,3.8,3.3,5
28,1889,master's degree,90116,3.6,3.7,3
30,2115,bachelor's degree,32000,3.9,3.2,5
28,2001,some high school,34136,3.8,3.3,5
33,2216,associate's degree,69963,4.0,3.6,4
26,1839,some college,72665,3.4,3.3,4
